x,y,z
x,y,z
x,y,z
0.34912,-2.9248,-2.86857
-1.54096,-2.44962,0.761041
-5.20587,-1.18561,0.377878
-1.10683,-0.00972545,-4.27863
1.79683,-1.05859,-1.82183
0.59637,-2.05858,-0.517766
-0.436827,1.06315,2.90274
0.259649,-2.15176,-1.03787
0.0752644,0.512003,3.91122
-1.24568,-1.19725,5.33953
-0.223839,-0.614586,-2.0366
5.2246,0.0376962,1.78337
-0.368777,-0.52587,-0.110223
-0.593795,2.28428,-1.64217
-1.72757,-0.905428,-0.413446
3.56511,-1.64113,0.635017
-2.01948,0.451514,2.32409
-3.55586,-0.425143,2.77751
0.636439,-0.991049,9.19507
0.256838,-3.43493,2.11073
-3.91644,1.86335,-0.418547
0.0874427,2.07383,-1.6693
-3.08074,-3.02143,-1.26288
2.62855,-0.021607,1.73745
4.92917,4.57418,5.53642
-3.56127,3.30438,7.68495
0.651952,1.60992,4.19334
-0.397581,4.11991,4.47298
-4.18887,1.32578,-0.719184
-6.16809,3.2376,1.64391
-2.01798,2.06743,5.28295
3.18958,0.592802,2.8045
-0.0492538,-1.62629,1.70223
-0.204036,-6.12586,-3.04804
2.72201,-6.03091,-3.22474
-6.13199,-8.63258,-0.81933
-7.9821,-0.925793,1.87785
-1.01433,3.93175,1.31823
9.20735,1.8519,5.09017
0.854066,-3.88659,-9.44798
-0.485029,-1.64278,-9.12916
-0.337522,-1.99822,-1.43353
-5.7502,0.620181,4.96101
2.50358,4.83374,0.791087
0.0747574,1.43678,2.47641
-1.31561,1.97914,0.473025
2.19009,-5.40005,-2.67184
-0.816181,-4.94543,-3.91749
-1.29279,2.7842,-0.027485
3.6585,-2.80122,5.26961
7.8321,-1.48413,7.77256
1.10711,5.62122,-4.2823
1.87171,-1.94018,-0.196864
4.22514,4.03711,-1.15833
-0.638978,0.750939,-2.91374
3.738,-0.30182,1.22947
-4.17468,3.90133,-0.115748
3.83059,2.47815,-2.75194
1.79609,3.28978,-3.31498
-0.10032,2.46664,-3.70844
3.71556,-6.21441,-1.11272
-0.873217,0.359615,-2.57585
3.98353,-0.317455,-0.654497
1.13402,-1.2243,0.141617
-3.41094,3.02646,-2.45119
-0.870243,0.566051,-1.55875
-2.31135,2.05057,0.139923
-0.496675,3.54592,-0.334583
-2.42737,-2.00527,3.29492
-3.54317,-0.89556,-1.01412
-1.65256,-1.66867,-1.44418
0.956887,2.19681,-0.294154
7.38392,0.294944,0.532949
4.35091,-1.42155,7.24276
-1.63175,5.11703,7.81697
-0.291438,2.78312,3.76944
-1.78911,3.61547,-0.952349
-1.62029,-4.14164,8.37785
-3.69293,-3.28337,6.17216
2.27276,2.33193,3.75777
1.25408,3.61633,1.00662
-0.54924,1.67233,-5.80294
1.86056,1.29962,3.91461
-7.327,-0.0531506,-9.69236
-0.344085,-0.268948,0.754027
-2.12359,-2.07341,3.31503
2.51539,-2.71355,1.95887
-2.16261,3.38355,1.87067
1.03291,-1.15167,-1.02994
1.08157,3.43016,1.09541
-3.77472,4.24221,-0.600551
1.22872,2.27768,7.70158
2.34048,-2.52224,12.3941
8.49706,-0.665328,1.21662
4.8002,1.11612,-0.165006
-1.31007,0.521275,-2.00704
-2.34884,1.1091,-1.28792
4.06131,0.470897,1.72288
3.5297,1.9216,1.97303
0.79341,-2.3506,-1.71713
1.88636,-3.59974,0.661579
1.12478,-0.10601,1.07845
-1.94404,-0.686225,2.84326
-8.51117,5.03014,-2.06537
-13.3579,1.7476,-0.705168
-8.19862,-0.430163,-4.1375
-2.1905,2.38526,-0.422721
-4.36515,2.87706,-5.58955
0.837383,0.0222374,1.31174
1.63915,1.58297,1.06075
-2.11103,0.295527,-0.496514
1.16367,2.75547,2.82264
-0.969835,-0.3417,2.46179
-1.50694,2.32111,-3.54747
-5.74289,8.36212,-6.87722
-6.13603,8.11251,-3.20043
-1.2334,-2.33658,-2.0659
4.37456,-1.19706,-0.42543
-2.2287,0.59741,-0.190186
0.781001,-1.31558,-0.782185
3.48713,-1.68209,-1.88294
-1.81431,-1.50959,0.425192
-2.07228,-7.02329,-1.11639
-0.784476,-1.96887,-0.479206
-2.52882,-1.15754,-5.04199
0.595133,1.50482,-0.18075
3.68949,10.4497,0.496565
-5.36552,3.59197,5.07487
2.66685,4.64947,-4.52271
5.16523,-5.57646,1.95368
0.293789,-4.24358,0.713394
-1.10693,6.35195,3.27211
-2.45783,0.295631,-2.50296
-2.88105,-0.210101,2.83282
5.0693,-0.246088,4.77807
4.56618,-2.93339,-0.0203782
0.245252,-3.41587,1.76696
1.34005,-4.34569,0.477548
5.24571,-1.82152,3.86994
4.68357,4.10192,-5.70955
-2.4903,3.40538,1.16371
-0.294361,1.00186,4.37718
0.103016,3.43678,2.62845
-2.35764,0.643969,0.565655
-1.01317,10.3518,2.07478
1.36459,-0.678658,0.586528
-1.32098,-0.695044,3.5967
-2.36167,2.40623,-1.15819
-0.544184,0.865884,2.45926
2.84587,3.73186,1.00455
2.77135,2.08755,-5.91376
12.6802,-2.43371,-0.87027
